bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,bible_book,version
1,Numbers1:30,WORD,,G2596,Numbers,LXX
1,Numbers1:30,WORD,,G2776,Numbers,LXX
1,Numbers1:30,WORD,,G846,Numbers,LXX
1,Numbers1:30,WORD,,G3956,Numbers,LXX
1,Numbers1:30,WORD,,,Numbers,LXX
1,Numbers1:30,WORD,,G575,Numbers,LXX
1,Numbers1:30,WORD,,,Numbers,LXX
1,Numbers1:30,WORD,,G2532,Numbers,LXX
1,Numbers1:30,WORD,,G1883,Numbers,LXX
1,Numbers1:30,WORD,,G3956,Numbers,LXX
1,Numbers1:30,WORD,,G3588,Numbers,LXX
1,Numbers1:30,WORD,,G1607,Numbers,LXX
1,Numbers1:30,WORD,,G1722,Numbers,LXX
1,Numbers1:30,WORD,,G3588,Numbers,LXX
1,Numbers1:30,WORD,,G1411,Numbers,LXX
1,Numbers1:31,WORD,,G3588,Numbers,LXX
1,Numbers1:31,WORD,,,Numbers,LXX
1,Numbers1:31,WORD,,G846,Numbers,LXX
1,Numbers1:31,WORD,,G1537,Numbers,LXX
1,Numbers1:31,WORD,,G3588,Numbers,LXX
1,Numbers1:31,WORD,,G5443,Numbers,LXX
1,Numbers1:31,WORD,,G2194,Numbers,LXX
1,Numbers1:31,WORD,,G2033,Numbers,LXX
