,bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
20331,KJV,Genesis,45,Genesis45:16,WORD,,H5869
20332,KJV,Genesis,45,Genesis45:16,WORD,Pharaoh,H6547
20333,KJV,Genesis,45,Genesis45:16,WORD,"well,",H3190
20334,KJV,Genesis,45,Genesis45:16,WORD,and,H5869
20335,KJV,Genesis,45,Genesis45:16,PHRASE,his servants.,H5650
20336,KJV,Genesis,45,Genesis45:17,WORD,And,H559
20337,KJV,Genesis,45,Genesis45:17,WORD,Pharaoh,H6547
20338,KJV,Genesis,45,Genesis45:17,WORD,said,H559
20339,KJV,Genesis,45,Genesis45:17,WORD,unto,H413
20340,KJV,Genesis,45,Genesis45:17,WORD,"Joseph,",H3130
20341,KJV,Genesis,45,Genesis45:17,WORD,Say,H559
20342,KJV,Genesis,45,Genesis45:17,WORD,unto,H413
20343,KJV,Genesis,45,Genesis45:17,PHRASE,"thy brethren,",H251
20344,KJV,Genesis,45,Genesis45:17,WORD,This,H2063
20345,KJV,Genesis,45,Genesis45:17,PHRASE,do ye;,H6213
20346,KJV,Genesis,45,Genesis45:17,WORD,lade,H2943
20347,KJV,Genesis,45,Genesis45:17,PHRASE,"your beasts,",H1165
20348,KJV,Genesis,45,Genesis45:17,PHRASE,"and go,",H3212
20349,KJV,Genesis,45,Genesis45:17,PHRASE,get you,H935
20350,KJV,Genesis,45,Genesis45:17,PHRASE,unto the land,H776
20351,KJV,Genesis,45,Genesis45:17,PHRASE,of Canaan;,H3667
20352,KJV,Genesis,45,Genesis45:18,PHRASE,And take,H3947
20353,KJV,Genesis,45,Genesis45:18,PHRASE,your father,H1
20354,KJV,Genesis,45,Genesis45:18,WORD,and,H853
20355,KJV,Genesis,45,Genesis45:18,PHRASE,"your households,",H1004
20356,KJV,Genesis,45,Genesis45:18,PHRASE,and come,H935
20357,KJV,Genesis,45,Genesis45:18,PHRASE,unto me:,H413
20358,KJV,Genesis,45,Genesis45:18,PHRASE,and I will give,H5414
20359,KJV,Genesis,45,Genesis45:18,WORD,you,
20360,KJV,Genesis,45,Genesis45:18,PHRASE,the good,H2898
20361,KJV,Genesis,45,Genesis45:18,PHRASE,of the land,H776
20362,KJV,Genesis,45,Genesis45:18,PHRASE,"of Egypt,",H4714
20363,KJV,Genesis,45,Genesis45:18,PHRASE,and ye shall eat,H398
20364,KJV,Genesis,45,Genesis45:18,PHRASE,the fat,H2459
20365,KJV,Genesis,45,Genesis45:18,PHRASE,of the land.,H776
20366,KJV,Genesis,45,Genesis45:19,PHRASE,Now thou,H859
20367,KJV,Genesis,45,Genesis45:19,PHRASE,"art commanded,",H6680
20368,KJV,Genesis,45,Genesis45:19,WORD,this,H2063
20369,KJV,Genesis,45,Genesis45:19,PHRASE,do ye;,H6213
20370,KJV,Genesis,45,Genesis45:19,WORD,take,H3947
20371,KJV,Genesis,45,Genesis45:19,WORD,you,
20372,KJV,Genesis,45,Genesis45:19,WORD,wagons,H5699
20373,KJV,Genesis,45,Genesis45:19,PHRASE,out of the land,H776
20374,KJV,Genesis,45,Genesis45:19,PHRASE,of Egypt,H4714
20375,KJV,Genesis,45,Genesis45:19,PHRASE,"for your little ones,",H2945
20376,KJV,Genesis,45,Genesis45:19,PHRASE,"and for your wives,",H802
20377,KJV,Genesis,45,Genesis45:19,PHRASE,and bring,H5375
20378,KJV,Genesis,45,Genesis45:19,PHRASE,"your father,",H1
20379,KJV,Genesis,45,Genesis45:19,PHRASE,and come.,H935
20380,KJV,Genesis,45,Genesis45:20,WORD,Also,H5869
20381,KJV,Genesis,45,Genesis45:20,WORD,regard,H2347
20382,KJV,Genesis,45,Genesis45:20,WORD,not,H408
20383,KJV,Genesis,45,Genesis45:20,PHRASE,your stuff;,H3627
20384,KJV,Genesis,45,Genesis45:20,WORD,for,H3588
20385,KJV,Genesis,45,Genesis45:20,PHRASE,the good,H2898
20386,KJV,Genesis,45,Genesis45:20,PHRASE,of all,H3605
20387,KJV,Genesis,45,Genesis45:20,PHRASE,the land,H776
20388,KJV,Genesis,45,Genesis45:20,PHRASE,of Egypt,H4714
20389,KJV,Genesis,45,Genesis45:20,WORD,[is],
20390,KJV,Genesis,45,Genesis45:20,WORD,yours.,
20391,KJV,Genesis,45,Genesis45:21,WORD,And,H6213
20392,KJV,Genesis,45,Genesis45:21,PHRASE,the children,H1121
20393,KJV,Genesis,45,Genesis45:21,PHRASE,of Israel,H3478
20394,KJV,Genesis,45,Genesis45:21,WORD,did,H6213
20395,KJV,Genesis,45,Genesis45:21,WORD,so:,H3651
20396,KJV,Genesis,45,Genesis45:21,WORD,and,H5414
20397,KJV,Genesis,45,Genesis45:21,WORD,Joseph,H3130
20398,KJV,Genesis,45,Genesis45:21,WORD,gave,H5414
20399,KJV,Genesis,45,Genesis45:21,WORD,them,
20400,KJV,Genesis,45,Genesis45:21,WORD,"wagons,",H5699
20401,KJV,Genesis,45,Genesis45:21,PHRASE,according to,H5921
20402,KJV,Genesis,45,Genesis45:21,PHRASE,the commandment,H6310
20403,KJV,Genesis,45,Genesis45:21,PHRASE,"of Pharaoh,",H6547
20404,KJV,Genesis,45,Genesis45:21,PHRASE,and gave,H5414
20405,KJV,Genesis,45,Genesis45:21,WORD,them,
20406,KJV,Genesis,45,Genesis45:21,WORD,provision,H6720
20407,KJV,Genesis,45,Genesis45:21,PHRASE,for the way.,H1870
20408,KJV,Genesis,45,Genesis45:22,PHRASE,To all of them,H3605
20409,KJV,Genesis,45,Genesis45:22,PHRASE,he gave,H5414
20410,KJV,Genesis,45,Genesis45:22,PHRASE,each man,H376
20411,KJV,Genesis,45,Genesis45:22,WORD,changes,H2487
20412,KJV,Genesis,45,Genesis45:22,PHRASE,of raiment;,H8071
20413,KJV,Genesis,45,Genesis45:22,PHRASE,but to Benjamin,H1144
20414,KJV,Genesis,45,Genesis45:22,PHRASE,he gave,H5414
20415,KJV,Genesis,45,Genesis45:22,WORD,three,H7969
20416,KJV,Genesis,45,Genesis45:22,WORD,hundred,H3967
20417,KJV,Genesis,45,Genesis45:22,WORD,[pieces],
20418,KJV,Genesis,45,Genesis45:22,PHRASE,"of silver,",H3701
20419,KJV,Genesis,45,Genesis45:22,PHRASE,and five,H2568
20420,KJV,Genesis,45,Genesis45:22,WORD,changes,H2487
20421,KJV,Genesis,45,Genesis45:22,PHRASE,of raiment.,H8071
20422,KJV,Genesis,45,Genesis45:23,PHRASE,And to his father,H1
20423,KJV,Genesis,45,Genesis45:23,PHRASE,he sent,H7971
20424,KJV,Genesis,45,Genesis45:23,PHRASE,after this,H2063
20425,KJV,Genesis,45,Genesis45:23,WORD,[manner];,
20426,KJV,Genesis,45,Genesis45:23,WORD,ten,H6235
20427,KJV,Genesis,45,Genesis45:23,WORD,asses,H2543
20428,KJV,Genesis,45,Genesis45:23,WORD,laden,H5375
20429,KJV,Genesis,45,Genesis45:23,PHRASE,with the good things,H2898
20430,KJV,Genesis,45,Genesis45:23,PHRASE,"of Egypt,",H4714
20431,KJV,Genesis,45,Genesis45:23,PHRASE,and ten,H6235
20432,KJV,Genesis,45,Genesis45:23,PHRASE,she asses,H860
20433,KJV,Genesis,45,Genesis45:23,WORD,laden,H5375
20434,KJV,Genesis,45,Genesis45:23,PHRASE,with corn,H1250
20435,KJV,Genesis,45,Genesis45:23,PHRASE,and bread,H3899
20436,KJV,Genesis,45,Genesis45:23,PHRASE,and meat,H4202
20437,KJV,Genesis,45,Genesis45:23,PHRASE,for his father,H1
20438,KJV,Genesis,45,Genesis45:23,PHRASE,by the way.,H1870
20439,KJV,Genesis,45,Genesis45:24,PHRASE,So he sent,H7971
20440,KJV,Genesis,45,Genesis45:24,PHRASE,his brethren,H251
20441,KJV,Genesis,45,Genesis45:24,WORD,"away,",H7971
20442,KJV,Genesis,45,Genesis45:24,PHRASE,and they departed:,H3212
20443,KJV,Genesis,45,Genesis45:24,PHRASE,and he said,H559
20444,KJV,Genesis,45,Genesis45:24,PHRASE,"unto them,",H413
20445,KJV,Genesis,45,Genesis45:24,PHRASE,See that ye fall,H7264
20446,KJV,Genesis,45,Genesis45:24,WORD,not,H408
20447,KJV,Genesis,45,Genesis45:24,WORD,out,H7264
20448,KJV,Genesis,45,Genesis45:24,PHRASE,by the way.,H1870
20449,KJV,Genesis,45,Genesis45:25,PHRASE,And they went up,H5927
20450,KJV,Genesis,45,Genesis45:25,PHRASE,"out of Egypt,",H4714
20451,KJV,Genesis,45,Genesis45:25,PHRASE,and came,H935
20452,KJV,Genesis,45,Genesis45:25,PHRASE,into the land,H776
20453,KJV,Genesis,45,Genesis45:25,PHRASE,of Canaan,H3667
20454,KJV,Genesis,45,Genesis45:25,WORD,unto,H413
20455,KJV,Genesis,45,Genesis45:25,WORD,Jacob,H3290
20456,KJV,Genesis,45,Genesis45:25,PHRASE,"their father,",H1
20457,KJV,Genesis,45,Genesis45:26,PHRASE,And told,H5046
20458,KJV,Genesis,45,Genesis45:26,WORD,"him,",
20459,KJV,Genesis,45,Genesis45:26,WORD,"saying,",H559
20460,KJV,Genesis,45,Genesis45:26,WORD,Joseph,H3130
20461,KJV,Genesis,45,Genesis45:26,WORD,[is],
20462,KJV,Genesis,45,Genesis45:26,WORD,yet,H5750
20463,KJV,Genesis,45,Genesis45:26,WORD,"alive,",H2416
20464,KJV,Genesis,45,Genesis45:26,WORD,and,H3588
20465,KJV,Genesis,45,Genesis45:26,WORD,he,H1931
20466,KJV,Genesis,45,Genesis45:26,WORD,[is],
20467,KJV,Genesis,45,Genesis45:26,WORD,governor,H4910
20468,KJV,Genesis,45,Genesis45:26,PHRASE,over all,H3605
20469,KJV,Genesis,45,Genesis45:26,PHRASE,the land,H776
20470,KJV,Genesis,45,Genesis45:26,PHRASE,of Egypt.,H4714
20471,KJV,Genesis,45,Genesis45:26,WORD,And,H6313
20472,KJV,Genesis,45,Genesis45:26,PHRASE,Jacob's heart,H3820
20473,KJV,Genesis,45,Genesis45:26,WORD,"fainted,",H6313
20474,KJV,Genesis,45,Genesis45:26,WORD,for,H3588
20475,KJV,Genesis,45,Genesis45:26,PHRASE,he believed,H539
20476,KJV,Genesis,45,Genesis45:26,WORD,them,
20477,KJV,Genesis,45,Genesis45:26,WORD,not.,H3808
20478,KJV,Genesis,45,Genesis45:27,PHRASE,And they told,H1696
20479,KJV,Genesis,45,Genesis45:27,WORD,him,H413
20480,KJV,Genesis,45,Genesis45:27,WORD,all,H3605
20481,KJV,Genesis,45,Genesis45:27,PHRASE,the words,H1697
20482,KJV,Genesis,45,Genesis45:27,PHRASE,"of Joseph,",H3130
20483,KJV,Genesis,45,Genesis45:27,WORD,which,H834
20484,KJV,Genesis,45,Genesis45:27,PHRASE,he had said,H1696
20485,KJV,Genesis,45,Genesis45:27,PHRASE,unto them:,H413
20486,KJV,Genesis,45,Genesis45:27,PHRASE,and when he saw,H7200
20487,KJV,Genesis,45,Genesis45:27,PHRASE,the wagons,H5699
20488,KJV,Genesis,45,Genesis45:27,WORD,which,H834
20489,KJV,Genesis,45,Genesis45:27,WORD,Joseph,H3130
20490,KJV,Genesis,45,Genesis45:27,PHRASE,had sent,H7971
20491,KJV,Genesis,45,Genesis45:27,PHRASE,to carry,H5375
20492,KJV,Genesis,45,Genesis45:27,WORD,"him,",H853
20493,KJV,Genesis,45,Genesis45:27,PHRASE,the spirit,H7307
20494,KJV,Genesis,45,Genesis45:27,PHRASE,of Jacob,H3290
20495,KJV,Genesis,45,Genesis45:27,PHRASE,their father,H1
20496,KJV,Genesis,45,Genesis45:27,WORD,revived:,H2421
20497,KJV,Genesis,45,Genesis45:28,WORD,And,H559
20498,KJV,Genesis,45,Genesis45:28,WORD,Israel,H3478
20499,KJV,Genesis,45,Genesis45:28,WORD,"said,",H559
20500,KJV,Genesis,45,Genesis45:28,PHRASE,[It is],
20501,KJV,Genesis,45,Genesis45:28,WORD,enough;,H7227
20502,KJV,Genesis,45,Genesis45:28,WORD,Joseph,H3130
20503,KJV,Genesis,45,Genesis45:28,PHRASE,my son,H1121
20504,KJV,Genesis,45,Genesis45:28,WORD,[is],
20505,KJV,Genesis,45,Genesis45:28,WORD,yet,H5750
20506,KJV,Genesis,45,Genesis45:28,WORD,alive:,H2416
20507,KJV,Genesis,45,Genesis45:28,PHRASE,I will go,H3212
20508,KJV,Genesis,45,Genesis45:28,PHRASE,and see him,H7200
20509,KJV,Genesis,45,Genesis45:28,WORD,before,H2962
20510,KJV,Genesis,45,Genesis45:28,PHRASE,I die.,H4191
20511,KJV,Genesis,46,Genesis46:1,WORD,And,H5265
20512,KJV,Genesis,46,Genesis46:1,WORD,Israel,H3478
20513,KJV,Genesis,46,Genesis46:1,PHRASE,took his journey,H5265
20514,KJV,Genesis,46,Genesis46:1,PHRASE,with all,H3605
20515,KJV,Genesis,46,Genesis46:1,WORD,that,H834
20516,KJV,Genesis,46,Genesis46:1,PHRASE,"he had,",
20517,KJV,Genesis,46,Genesis46:1,PHRASE,and came,H935
20518,KJV,Genesis,46,Genesis46:1,PHRASE,"to Beersheba,",H884
20519,KJV,Genesis,46,Genesis46:1,WORD,,H884
20520,KJV,Genesis,46,Genesis46:1,PHRASE,and offered,H2076
20521,KJV,Genesis,46,Genesis46:1,WORD,sacrifices,H2077
20522,KJV,Genesis,46,Genesis46:1,PHRASE,unto the God,H430
20523,KJV,Genesis,46,Genesis46:1,PHRASE,of his father,H1
20524,KJV,Genesis,46,Genesis46:1,WORD,Isaac.,H3327
20525,KJV,Genesis,46,Genesis46:2,WORD,And,H559
20526,KJV,Genesis,46,Genesis46:2,WORD,God,H430
20527,KJV,Genesis,46,Genesis46:2,WORD,spake,H559
20528,KJV,Genesis,46,Genesis46:2,PHRASE,unto Israel,H3478
20529,KJV,Genesis,46,Genesis46:2,PHRASE,in the visions,H4759
20530,KJV,Genesis,46,Genesis46:2,PHRASE,"of the night,",H3915
20531,KJV,Genesis,46,Genesis46:2,PHRASE,"and said,",H559
20532,KJV,Genesis,46,Genesis46:2,WORD,"Jacob,",H3290
20533,KJV,Genesis,46,Genesis46:2,WORD,Jacob.,H3290
20534,KJV,Genesis,46,Genesis46:2,PHRASE,"And he said,",H559
20535,KJV,Genesis,46,Genesis46:2,WORD,Here,H2009
20536,KJV,Genesis,46,Genesis46:2,WORD,[am],
20537,KJV,Genesis,46,Genesis46:2,WORD,I.,H2009
20538,KJV,Genesis,46,Genesis46:3,PHRASE,"And he said,",H559
20539,KJV,Genesis,46,Genesis46:3,WORD,I,H595
20540,KJV,Genesis,46,Genesis46:3,WORD,[am],
20541,KJV,Genesis,46,Genesis46:3,WORD,"God,",H410
20542,KJV,Genesis,46,Genesis46:3,PHRASE,the God,H430
20543,KJV,Genesis,46,Genesis46:3,PHRASE,of thy father:,H1
20544,KJV,Genesis,46,Genesis46:3,WORD,fear,H3372
20545,KJV,Genesis,46,Genesis46:3,WORD,not,H408
20546,KJV,Genesis,46,Genesis46:3,PHRASE,to go down,H3381
20547,KJV,Genesis,46,Genesis46:3,PHRASE,into Egypt;,H4714
20548,KJV,Genesis,46,Genesis46:3,WORD,for,H3588
20549,KJV,Genesis,46,Genesis46:3,PHRASE,I will,H7760
20550,KJV,Genesis,46,Genesis46:3,WORD,there,H8033
20551,KJV,Genesis,46,Genesis46:3,PHRASE,make of thee,H7760
20552,KJV,Genesis,46,Genesis46:3,WORD,a,H1471
20553,KJV,Genesis,46,Genesis46:3,WORD,great,H1419
20554,KJV,Genesis,46,Genesis46:3,WORD,nation:,H1471
20555,KJV,Genesis,46,Genesis46:4,WORD,I,H595
20556,KJV,Genesis,46,Genesis46:4,PHRASE,will go down,H3381
20557,KJV,Genesis,46,Genesis46:4,PHRASE,with thee,H5973
20558,KJV,Genesis,46,Genesis46:4,PHRASE,into Egypt;,H4714
20559,KJV,Genesis,46,Genesis46:4,PHRASE,and I,H595
20560,KJV,Genesis,46,Genesis46:4,WORD,will,H5927
20561,KJV,Genesis,46,Genesis46:4,WORD,also,H1571
20562,KJV,Genesis,46,Genesis46:4,WORD,surely,H5927
20563,KJV,Genesis,46,Genesis46:4,PHRASE,bring thee up,H5927
20564,KJV,Genesis,46,Genesis46:4,WORD,[again]:,
20565,KJV,Genesis,46,Genesis46:4,PHRASE,and Joseph,H3130
20566,KJV,Genesis,46,Genesis46:4,PHRASE,shall put,H7896
20567,KJV,Genesis,46,Genesis46:4,PHRASE,his hand,H3027
20568,KJV,Genesis,46,Genesis46:4,WORD,upon,H5921
20569,KJV,Genesis,46,Genesis46:4,PHRASE,thine eyes.,H5869
20570,KJV,Genesis,46,Genesis46:5,WORD,And,H6965
20571,KJV,Genesis,46,Genesis46:5,WORD,Jacob,H3290
20572,KJV,Genesis,46,Genesis46:5,PHRASE,rose up,H6965
20573,KJV,Genesis,46,Genesis46:5,PHRASE,from Beersheba:,H884
20574,KJV,Genesis,46,Genesis46:5,WORD,,H884
20575,KJV,Genesis,46,Genesis46:5,WORD,and,H5375
20576,KJV,Genesis,46,Genesis46:5,PHRASE,the sons,H1121
20577,KJV,Genesis,46,Genesis46:5,PHRASE,of Israel,H3478
20578,KJV,Genesis,46,Genesis46:5,WORD,carried,H5375
20579,KJV,Genesis,46,Genesis46:5,WORD,Jacob,H3290
20580,KJV,Genesis,46,Genesis46:5,PHRASE,"their father,",H1
20581,KJV,Genesis,46,Genesis46:5,WORD,and,H853
20582,KJV,Genesis,46,Genesis46:5,PHRASE,"their little ones,",H2945
20583,KJV,Genesis,46,Genesis46:5,WORD,and,H853
20584,KJV,Genesis,46,Genesis46:5,PHRASE,"their wives,",H802
20585,KJV,Genesis,46,Genesis46:5,PHRASE,in the wagons,H5699
20586,KJV,Genesis,46,Genesis46:5,WORD,which,H834
20587,KJV,Genesis,46,Genesis46:5,WORD,Pharaoh,H6547
20588,KJV,Genesis,46,Genesis46:5,PHRASE,had sent,H7971
20589,KJV,Genesis,46,Genesis46:5,PHRASE,to carry,H5375
20590,KJV,Genesis,46,Genesis46:5,WORD,him.,H853
20591,KJV,Genesis,46,Genesis46:6,PHRASE,And they took,H3947
20592,KJV,Genesis,46,Genesis46:6,PHRASE,"their cattle,",H4735
20593,KJV,Genesis,46,Genesis46:6,WORD,and,H853
20594,KJV,Genesis,46,Genesis46:6,PHRASE,"their goods,",H7399
20595,KJV,Genesis,46,Genesis46:6,WORD,which,H834
20596,KJV,Genesis,46,Genesis46:6,PHRASE,they had gotten,H7408
20597,KJV,Genesis,46,Genesis46:6,PHRASE,in the land,H776
20598,KJV,Genesis,46,Genesis46:6,PHRASE,"of Canaan,",H3667
20599,KJV,Genesis,46,Genesis46:6,PHRASE,and came,H935
20600,KJV,Genesis,46,Genesis46:6,PHRASE,"into Egypt,",H4714
20601,KJV,Genesis,46,Genesis46:6,WORD,"Jacob,",H3290
20602,KJV,Genesis,46,Genesis46:6,PHRASE,and all,H3605
20603,KJV,Genesis,46,Genesis46:6,PHRASE,his seed,H2233
20604,KJV,Genesis,46,Genesis46:6,PHRASE,with him:,H854
20605,KJV,Genesis,46,Genesis46:7,PHRASE,"His sons,",H1121
20606,KJV,Genesis,46,Genesis46:7,WORD,and,H1121
20607,KJV,Genesis,46,Genesis46:7,PHRASE,his sons',H1121
20608,KJV,Genesis,46,Genesis46:7,WORD,sons,H1121
20609,KJV,Genesis,46,Genesis46:7,PHRASE,"with him,",H854
20610,KJV,Genesis,46,Genesis46:7,PHRASE,"his daughters,",H1323
20611,KJV,Genesis,46,Genesis46:7,WORD,and,H1323
20612,KJV,Genesis,46,Genesis46:7,PHRASE,his sons',H1121
20613,KJV,Genesis,46,Genesis46:7,WORD,"daughters,",H1323
20614,KJV,Genesis,46,Genesis46:7,PHRASE,and all,H3605
20615,KJV,Genesis,46,Genesis46:7,PHRASE,his seed,H2233
20616,KJV,Genesis,46,Genesis46:7,PHRASE,brought he,H935
20617,KJV,Genesis,46,Genesis46:7,PHRASE,with him,H854
20618,KJV,Genesis,46,Genesis46:7,PHRASE,into Egypt.,H4714
20619,KJV,Genesis,46,Genesis46:8,PHRASE,And these,H428
20620,KJV,Genesis,46,Genesis46:8,WORD,[are],
20621,KJV,Genesis,46,Genesis46:8,PHRASE,the names,H8034
20622,KJV,Genesis,46,Genesis46:8,PHRASE,of the children,H1121
20623,KJV,Genesis,46,Genesis46:8,PHRASE,"of Israel,",H3478
20624,KJV,Genesis,46,Genesis46:8,PHRASE,which came,H935
20625,KJV,Genesis,46,Genesis46:8,PHRASE,"into Egypt,",H4714
20626,KJV,Genesis,46,Genesis46:8,WORD,Jacob,H3290
20627,KJV,Genesis,46,Genesis46:8,PHRASE,and his sons:,H1121
20628,KJV,Genesis,46,Genesis46:8,WORD,"Reuben,",H7205
20629,KJV,Genesis,46,Genesis46:8,WORD,Jacob's,H3290
20630,KJV,Genesis,46,Genesis46:8,WORD,firstborn.,H1060
20631,KJV,Genesis,46,Genesis46:9,PHRASE,And the sons,H1121
20632,KJV,Genesis,46,Genesis46:9,PHRASE,of Reuben;,H7205
20633,KJV,Genesis,46,Genesis46:9,WORD,"Hanoch,",H2585
20634,KJV,Genesis,46,Genesis46:9,PHRASE,"and Phallu,",H6396
20635,KJV,Genesis,46,Genesis46:9,PHRASE,"and Hezron,",H2696
20636,KJV,Genesis,46,Genesis46:9,PHRASE,and Carmi.,H3756
20637,KJV,Genesis,46,Genesis46:10,PHRASE,And the sons,H1121
20638,KJV,Genesis,46,Genesis46:10,PHRASE,of Simeon;,H8095
20639,KJV,Genesis,46,Genesis46:10,WORD,"Jemuel,",H3223
20640,KJV,Genesis,46,Genesis46:10,PHRASE,"and Jamin,",H3226
20641,KJV,Genesis,46,Genesis46:10,PHRASE,"and Ohad,",H161
20642,KJV,Genesis,46,Genesis46:10,PHRASE,"and Jachin,",H3199
20643,KJV,Genesis,46,Genesis46:10,PHRASE,"and Zohar,",H6714
20644,KJV,Genesis,46,Genesis46:10,PHRASE,and Shaul,H7586
20645,KJV,Genesis,46,Genesis46:10,PHRASE,the son,H1121
20646,KJV,Genesis,46,Genesis46:10,PHRASE,of a Canaanitish woman.,H3669
20647,KJV,Genesis,46,Genesis46:11,PHRASE,And the sons,H1121
20648,KJV,Genesis,46,Genesis46:11,PHRASE,of Levi;,H3878
20649,KJV,Genesis,46,Genesis46:11,WORD,"Gershon,",H1648
20650,KJV,Genesis,46,Genesis46:11,WORD,"Kohath,",H6955
20651,KJV,Genesis,46,Genesis46:11,PHRASE,and Merari.,H4847
20652,KJV,Genesis,46,Genesis46:12,PHRASE,And the sons,H1121
20653,KJV,Genesis,46,Genesis46:12,PHRASE,of Judah;,H3063
20654,KJV,Genesis,46,Genesis46:12,WORD,"Er,",H6147
20655,KJV,Genesis,46,Genesis46:12,PHRASE,"and Onan,",H209
20656,KJV,Genesis,46,Genesis46:12,PHRASE,"and Shelah,",H7956
20657,KJV,Genesis,46,Genesis46:12,PHRASE,"and Pharez,",H6557
20658,KJV,Genesis,46,Genesis46:12,PHRASE,and Zerah:,H2226
20659,KJV,Genesis,46,Genesis46:12,WORD,but,H4191
20660,KJV,Genesis,46,Genesis46:12,WORD,Er,H6147
20661,KJV,Genesis,46,Genesis46:12,PHRASE,and Onan,H209
20662,KJV,Genesis,46,Genesis46:12,WORD,died,H4191
20663,KJV,Genesis,46,Genesis46:12,PHRASE,in the land,H776
20664,KJV,Genesis,46,Genesis46:12,PHRASE,of Canaan.,H3667
20665,KJV,Genesis,46,Genesis46:12,WORD,And,H1961
20666,KJV,Genesis,46,Genesis46:12,PHRASE,the sons,H1121
20667,KJV,Genesis,46,Genesis46:12,PHRASE,of Pharez,H6557
20668,KJV,Genesis,46,Genesis46:12,WORD,were,H1961
20669,KJV,Genesis,46,Genesis46:12,WORD,Hezron,H2696
20670,KJV,Genesis,46,Genesis46:12,PHRASE,and Hamul.,H2538
20671,KJV,Genesis,46,Genesis46:13,PHRASE,And the sons,H1121
20672,KJV,Genesis,46,Genesis46:13,PHRASE,of Issachar;,H3485
20673,KJV,Genesis,46,Genesis46:13,WORD,"Tola,",H8439
20674,KJV,Genesis,46,Genesis46:13,PHRASE,"and Phuvah,",H6312
20675,KJV,Genesis,46,Genesis46:13,PHRASE,"and Job,",H3102
20676,KJV,Genesis,46,Genesis46:13,PHRASE,and Shimron.,H8110
20677,KJV,Genesis,46,Genesis46:14,PHRASE,And the sons,H1121
20678,KJV,Genesis,46,Genesis46:14,PHRASE,of Zebulun;,H2074
20679,KJV,Genesis,46,Genesis46:14,WORD,"Sered,",H5624
20680,KJV,Genesis,46,Genesis46:14,PHRASE,"and Elon,",H356
20681,KJV,Genesis,46,Genesis46:14,PHRASE,and Jahleel.,H3177
20682,KJV,Genesis,46,Genesis46:15,WORD,These,H428
20683,KJV,Genesis,46,Genesis46:15,WORD,[be],
20684,KJV,Genesis,46,Genesis46:15,PHRASE,the sons,H1121
20685,KJV,Genesis,46,Genesis46:15,PHRASE,"of Leah,",H3812
20686,KJV,Genesis,46,Genesis46:15,WORD,which,H834
20687,KJV,Genesis,46,Genesis46:15,PHRASE,she bare,H3205
20688,KJV,Genesis,46,Genesis46:15,PHRASE,unto Jacob,H3290
20689,KJV,Genesis,46,Genesis46:15,PHRASE,"in Padanaram,",H6307
20690,KJV,Genesis,46,Genesis46:15,WORD,,H6307
20691,KJV,Genesis,46,Genesis46:15,WORD,with,H853
20692,KJV,Genesis,46,Genesis46:15,PHRASE,his daughter,H1323
20693,KJV,Genesis,46,Genesis46:15,WORD,Dinah:,H1783
20694,KJV,Genesis,46,Genesis46:15,WORD,all,H3605
20695,KJV,Genesis,46,Genesis46:15,PHRASE,the souls,H5315
20696,KJV,Genesis,46,Genesis46:15,PHRASE,of his sons,H1121
20697,KJV,Genesis,46,Genesis46:15,PHRASE,and his daughters,H1323
20698,KJV,Genesis,46,Genesis46:15,WORD,[were],
20699,KJV,Genesis,46,Genesis46:15,WORD,thirty,H7970
20700,KJV,Genesis,46,Genesis46:15,PHRASE,and three.,H7969
20701,KJV,Genesis,46,Genesis46:16,PHRASE,And the sons,H1121
20702,KJV,Genesis,46,Genesis46:16,PHRASE,of Gad;,H1410
20703,KJV,Genesis,46,Genesis46:16,WORD,"Ziphion,",H6837
20704,KJV,Genesis,46,Genesis46:16,PHRASE,"and Haggi,",H2291
20705,KJV,Genesis,46,Genesis46:16,WORD,"Shuni,",H7764
20706,KJV,Genesis,46,Genesis46:16,PHRASE,"and Ezbon,",H675
20707,KJV,Genesis,46,Genesis46:16,WORD,"Eri,",H6179
20708,KJV,Genesis,46,Genesis46:16,PHRASE,"and Arodi,",H722
20709,KJV,Genesis,46,Genesis46:16,PHRASE,and Areli.,H692
20710,KJV,Genesis,46,Genesis46:17,PHRASE,And the sons,H1121
20711,KJV,Genesis,46,Genesis46:17,PHRASE,of Asher;,H836
20712,KJV,Genesis,46,Genesis46:17,WORD,"Jimnah,",H3232
20713,KJV,Genesis,46,Genesis46:17,PHRASE,"and Ishuah,",H3438
20714,KJV,Genesis,46,Genesis46:17,PHRASE,"and Isui,",H3440
20715,KJV,Genesis,46,Genesis46:17,PHRASE,"and Beriah,",H1283
20716,KJV,Genesis,46,Genesis46:17,PHRASE,and Serah,H8294
20717,KJV,Genesis,46,Genesis46:17,PHRASE,their sister:,H269
20718,KJV,Genesis,46,Genesis46:17,PHRASE,and the sons,H1121
20719,KJV,Genesis,46,Genesis46:17,PHRASE,of Beriah;,H1283
20720,KJV,Genesis,46,Genesis46:17,WORD,"Heber,",H2268
20721,KJV,Genesis,46,Genesis46:17,PHRASE,and Malchiel.,H4439
20722,KJV,Genesis,46,Genesis46:18,WORD,These,H428
20723,KJV,Genesis,46,Genesis46:18,WORD,[are],
20724,KJV,Genesis,46,Genesis46:18,PHRASE,the sons,H1121
