bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
KJV,Exodus,2,Exodus2:12,PHRASE,this way,H3541
KJV,Exodus,2,Exodus2:12,PHRASE,"and that way,",H3541
KJV,Exodus,2,Exodus2:12,PHRASE,and when he saw,H7200
KJV,Exodus,2,Exodus2:12,WORD,that,H3588
KJV,Exodus,2,Exodus2:12,PHRASE,[there was],
KJV,Exodus,2,Exodus2:12,WORD,no,H369
KJV,Exodus,2,Exodus2:12,WORD,"man,",H376
KJV,Exodus,2,Exodus2:12,PHRASE,he slew,H5221
KJV,Exodus,2,Exodus2:12,PHRASE,"the Egyptian,",H4713
KJV,Exodus,2,Exodus2:12,PHRASE,and hid him,H2934
KJV,Exodus,2,Exodus2:12,PHRASE,in the sand.,H2344
KJV,Exodus,2,Exodus2:13,PHRASE,And when he went out,H3318
KJV,Exodus,2,Exodus2:13,WORD,the,H3117
KJV,Exodus,2,Exodus2:13,WORD,second,H8145
KJV,Exodus,2,Exodus2:13,WORD,"day,",H3117
KJV,Exodus,2,Exodus2:13,WORD,"behold,",H2009
KJV,Exodus,2,Exodus2:13,WORD,two,H8147
KJV,Exodus,2,Exodus2:13,WORD,men,H376
KJV,Exodus,2,Exodus2:13,PHRASE,of the Hebrews,H5680
KJV,Exodus,2,Exodus2:13,PHRASE,strove together:,H5327
KJV,Exodus,2,Exodus2:13,PHRASE,and he said,H559
KJV,Exodus,2,Exodus2:13,PHRASE,"to him that did the wrong,",H7563
KJV,Exodus,2,Exodus2:13,WORD,Wherefore,H4100
KJV,Exodus,2,Exodus2:13,PHRASE,smitest thou,H5221
KJV,Exodus,2,Exodus2:13,PHRASE,thy fellow?,H7453
KJV,Exodus,2,Exodus2:14,PHRASE,"And he said,",H559
KJV,Exodus,2,Exodus2:14,WORD,Who,H4310
KJV,Exodus,2,Exodus2:14,PHRASE,made thee,H7760
KJV,Exodus,2,Exodus2:14,PHRASE,a prince,H8269
KJV,Exodus,2,Exodus2:14,PHRASE,and a judge,H8199
KJV,Exodus,2,Exodus2:14,PHRASE,over us?,H5921
KJV,Exodus,2,Exodus2:14,WORD,intendest,H559
KJV,Exodus,2,Exodus2:14,WORD,thou,H859
KJV,Exodus,2,Exodus2:14,PHRASE,"to kill me,",H2026
KJV,Exodus,2,Exodus2:14,WORD,as,H834
KJV,Exodus,2,Exodus2:14,PHRASE,thou killedst,H2026
KJV,Exodus,2,Exodus2:14,PHRASE,the Egyptian?,H4713
KJV,Exodus,2,Exodus2:14,WORD,And,H3372
KJV,Exodus,2,Exodus2:14,WORD,Moses,H4872
KJV,Exodus,2,Exodus2:14,WORD,"feared,",H3372
KJV,Exodus,2,Exodus2:14,PHRASE,"and said,",H559
KJV,Exodus,2,Exodus2:14,WORD,Surely,H403
KJV,Exodus,2,Exodus2:14,PHRASE,this thing,H1697
KJV,Exodus,2,Exodus2:14,PHRASE,is known.,H3045
KJV,Exodus,2,Exodus2:15,PHRASE,Now when,H8085
KJV,Exodus,2,Exodus2:15,WORD,Pharaoh,H6547
KJV,Exodus,2,Exodus2:15,WORD,heard,H8085
KJV,Exodus,2,Exodus2:15,WORD,this,H2088
KJV,Exodus,2,Exodus2:15,WORD,"thing,",H1697
KJV,Exodus,2,Exodus2:15,PHRASE,he sought,H1245
KJV,Exodus,2,Exodus2:15,PHRASE,to slay,H2026
KJV,Exodus,2,Exodus2:15,WORD,Moses.,H4872
KJV,Exodus,2,Exodus2:15,WORD,But,H1272
KJV,Exodus,2,Exodus2:15,WORD,Moses,H4872
KJV,Exodus,2,Exodus2:15,WORD,fled,H1272
KJV,Exodus,2,Exodus2:15,PHRASE,from the face,H6440
KJV,Exodus,2,Exodus2:15,PHRASE,"of Pharaoh,",H6547
KJV,Exodus,2,Exodus2:15,PHRASE,and dwelt,H3427
KJV,Exodus,2,Exodus2:15,PHRASE,in the land,H776
KJV,Exodus,2,Exodus2:15,PHRASE,of Midian:,H4080
KJV,Exodus,2,Exodus2:15,PHRASE,and he sat down,H3427
KJV,Exodus,2,Exodus2:15,WORD,by,H5921
KJV,Exodus,2,Exodus2:15,PHRASE,a well.,H875
KJV,Exodus,2,Exodus2:16,PHRASE,Now the priest,H3548
KJV,Exodus,2,Exodus2:16,PHRASE,of Midian,H4080
KJV,Exodus,2,Exodus2:16,WORD,had,H3548
KJV,Exodus,2,Exodus2:16,WORD,seven,H7651
KJV,Exodus,2,Exodus2:16,WORD,daughters:,H1323
KJV,Exodus,2,Exodus2:16,PHRASE,and they came,H935
KJV,Exodus,2,Exodus2:16,PHRASE,and drew,H1802
KJV,Exodus,2,Exodus2:16,WORD,"[water],",
KJV,Exodus,2,Exodus2:16,PHRASE,and filled,H4390
KJV,Exodus,2,Exodus2:16,PHRASE,the troughs,H7298
KJV,Exodus,2,Exodus2:16,PHRASE,to water,H8248
KJV,Exodus,2,Exodus2:16,PHRASE,their father's,H1
KJV,Exodus,2,Exodus2:16,WORD,flock.,H6629
KJV,Exodus,2,Exodus2:17,WORD,And,H935
KJV,Exodus,2,Exodus2:17,PHRASE,the shepherds,H7462
KJV,Exodus,2,Exodus2:17,WORD,came,H935
KJV,Exodus,2,Exodus2:17,PHRASE,and drove them away:,H1644
KJV,Exodus,2,Exodus2:17,WORD,but,H6965
KJV,Exodus,2,Exodus2:17,WORD,Moses,H4872
KJV,Exodus,2,Exodus2:17,PHRASE,stood up,H6965
KJV,Exodus,2,Exodus2:17,PHRASE,"and helped them,",H3467
KJV,Exodus,2,Exodus2:17,PHRASE,and watered,H8248
KJV,Exodus,2,Exodus2:17,PHRASE,their flock.,H6629
KJV,Exodus,2,Exodus2:18,PHRASE,And when they came,H935
KJV,Exodus,2,Exodus2:18,WORD,to,H413
KJV,Exodus,2,Exodus2:18,WORD,Reuel,H7467
KJV,Exodus,2,Exodus2:18,PHRASE,"their father,",H1
KJV,Exodus,2,Exodus2:18,PHRASE,"he said,",H559
KJV,Exodus,2,Exodus2:18,WORD,How,H4069
KJV,Exodus,2,Exodus2:18,PHRASE,[is it that],
KJV,Exodus,2,Exodus2:18,PHRASE,ye are come,H935
KJV,Exodus,2,Exodus2:18,PHRASE,so soon,H4116
KJV,Exodus,2,Exodus2:18,PHRASE,to day?,H3117
KJV,Exodus,2,Exodus2:19,PHRASE,"And they said,",H559
KJV,Exodus,2,Exodus2:19,WORD,,H376
KJV,Exodus,2,Exodus2:19,PHRASE,An Egyptian,H4713
KJV,Exodus,2,Exodus2:19,PHRASE,delivered us,H5337
KJV,Exodus,2,Exodus2:19,PHRASE,out of the hand,H3027
KJV,Exodus,2,Exodus2:19,PHRASE,"of the shepherds,",H7462
KJV,Exodus,2,Exodus2:19,PHRASE,and also,H1571
KJV,Exodus,2,Exodus2:19,WORD,drew,H1802
KJV,Exodus,2,Exodus2:19,WORD,[water],
KJV,Exodus,2,Exodus2:19,WORD,enough,H1802
KJV,Exodus,2,Exodus2:19,PHRASE,"for us,",
KJV,Exodus,2,Exodus2:19,PHRASE,and watered,H8248
KJV,Exodus,2,Exodus2:19,PHRASE,the flock.,H6629
KJV,Exodus,2,Exodus2:20,PHRASE,And he said,H559
KJV,Exodus,2,Exodus2:20,WORD,unto,H413
KJV,Exodus,2,Exodus2:20,PHRASE,"his daughters,",H1323
KJV,Exodus,2,Exodus2:20,PHRASE,And where,H346
KJV,Exodus,2,Exodus2:20,WORD,[is],
KJV,Exodus,2,Exodus2:20,WORD,he?,H346
KJV,Exodus,2,Exodus2:20,WORD,why,H4100
KJV,Exodus,2,Exodus2:20,WORD,[is],
KJV,Exodus,2,Exodus2:20,WORD,it,H2088
KJV,Exodus,2,Exodus2:20,WORD,[that],
KJV,Exodus,2,Exodus2:20,PHRASE,ye have left,H5800
KJV,Exodus,2,Exodus2:20,PHRASE,the man?,H376
KJV,Exodus,2,Exodus2:20,WORD,call,H7121
KJV,Exodus,2,Exodus2:20,WORD,"him,",
KJV,Exodus,2,Exodus2:20,PHRASE,that he may eat,H398
KJV,Exodus,2,Exodus2:20,WORD,bread.,H3899
KJV,Exodus,2,Exodus2:21,WORD,And,H2974
KJV,Exodus,2,Exodus2:21,WORD,Moses,H4872
KJV,Exodus,2,Exodus2:21,PHRASE,was content,H2974
KJV,Exodus,2,Exodus2:21,PHRASE,to dwell,H3427
KJV,Exodus,2,Exodus2:21,WORD,with,H854
KJV,Exodus,2,Exodus2:21,PHRASE,the man:,H376
KJV,Exodus,2,Exodus2:21,PHRASE,and he gave,H5414
KJV,Exodus,2,Exodus2:21,WORD,Moses,H4872
KJV,Exodus,2,Exodus2:21,WORD,Zipporah,H6855
KJV,Exodus,2,Exodus2:21,PHRASE,his daughter.,H1323
KJV,Exodus,2,Exodus2:22,PHRASE,And she bare,H3205
KJV,Exodus,2,Exodus2:22,WORD,[him],
KJV,Exodus,2,Exodus2:22,PHRASE,"a son,",H1121
KJV,Exodus,2,Exodus2:22,PHRASE,and he called,H7121
KJV,Exodus,2,Exodus2:22,PHRASE,his name,H8034
KJV,Exodus,2,Exodus2:22,WORD,Gershom:,H1647
KJV,Exodus,2,Exodus2:22,WORD,for,H3588
KJV,Exodus,2,Exodus2:22,PHRASE,"he said,",H559
KJV,Exodus,2,Exodus2:22,PHRASE,I have been,H1961
KJV,Exodus,2,Exodus2:22,PHRASE,a stranger,H1616
KJV,Exodus,2,Exodus2:22,PHRASE,in a,H776
KJV,Exodus,2,Exodus2:22,WORD,strange,H5237
KJV,Exodus,2,Exodus2:22,WORD,land.,H776
KJV,Exodus,2,Exodus2:23,PHRASE,And it came to pass,H1961
KJV,Exodus,2,Exodus2:23,WORD,,H3117
KJV,Exodus,2,Exodus2:23,PHRASE,"in process of time,",H7227
KJV,Exodus,2,Exodus2:23,WORD,,H1992
KJV,Exodus,2,Exodus2:23,WORD,that,H4191
KJV,Exodus,2,Exodus2:23,PHRASE,the king,H4428
KJV,Exodus,2,Exodus2:23,PHRASE,of Egypt,H4714
KJV,Exodus,2,Exodus2:23,WORD,died:,H4191
KJV,Exodus,2,Exodus2:23,WORD,and,H584
KJV,Exodus,2,Exodus2:23,PHRASE,the children,H1121
KJV,Exodus,2,Exodus2:23,PHRASE,of Israel,H3478
KJV,Exodus,2,Exodus2:23,WORD,sighed,H584
KJV,Exodus,2,Exodus2:23,PHRASE,by reason of,H4480
KJV,Exodus,2,Exodus2:23,PHRASE,"the bondage,",H5656
KJV,Exodus,2,Exodus2:23,PHRASE,"and they cried,",H2199
KJV,Exodus,2,Exodus2:23,WORD,and,H5927
KJV,Exodus,2,Exodus2:23,PHRASE,their cry,H7775
KJV,Exodus,2,Exodus2:23,PHRASE,came up,H5927
KJV,Exodus,2,Exodus2:23,WORD,unto,H413
KJV,Exodus,2,Exodus2:23,WORD,God,H430
KJV,Exodus,2,Exodus2:23,PHRASE,by reason of,H4480
KJV,Exodus,2,Exodus2:23,PHRASE,the bondage.,H5656
KJV,Exodus,2,Exodus2:24,WORD,And,H8085
KJV,Exodus,2,Exodus2:24,WORD,God,H430
KJV,Exodus,2,Exodus2:24,WORD,heard,H8085
KJV,Exodus,2,Exodus2:24,PHRASE,"their groaning,",H5009
KJV,Exodus,2,Exodus2:24,WORD,and,H2142
KJV,Exodus,2,Exodus2:24,WORD,God,H430
KJV,Exodus,2,Exodus2:24,WORD,remembered,H2142
KJV,Exodus,2,Exodus2:24,PHRASE,his covenant,H1285
KJV,Exodus,2,Exodus2:24,WORD,with,H854
KJV,Exodus,2,Exodus2:24,WORD,"Abraham,",H85
KJV,Exodus,2,Exodus2:24,WORD,with,H854
KJV,Exodus,2,Exodus2:24,WORD,"Isaac,",H3327
KJV,Exodus,2,Exodus2:24,PHRASE,and with,H854
KJV,Exodus,2,Exodus2:24,WORD,Jacob.,H3290
KJV,Exodus,2,Exodus2:25,WORD,And,H7200
KJV,Exodus,2,Exodus2:25,WORD,God,H430
KJV,Exodus,2,Exodus2:25,PHRASE,looked upon,H7200
KJV,Exodus,2,Exodus2:25,PHRASE,the children,H1121
KJV,Exodus,2,Exodus2:25,PHRASE,"of Israel,",H3478
KJV,Exodus,2,Exodus2:25,WORD,and,H3045
KJV,Exodus,2,Exodus2:25,WORD,God,H430
KJV,Exodus,2,Exodus2:25,PHRASE,had respect unto,H3045
KJV,Exodus,2,Exodus2:25,WORD,[them].,
KJV,Exodus,3,Exodus3:1,PHRASE,Now Moses,H4872
KJV,Exodus,3,Exodus3:1,WORD,,H1961
KJV,Exodus,3,Exodus3:1,WORD,kept,H7462
KJV,Exodus,3,Exodus3:1,PHRASE,the flock,H6629
KJV,Exodus,3,Exodus3:1,PHRASE,of Jethro,H3503
KJV,Exodus,3,Exodus3:1,PHRASE,"his father in law,",H2859
KJV,Exodus,3,Exodus3:1,PHRASE,the priest,H3548
KJV,Exodus,3,Exodus3:1,PHRASE,of Midian:,H4080
KJV,Exodus,3,Exodus3:1,PHRASE,and he led,H5090
KJV,Exodus,3,Exodus3:1,PHRASE,the flock,H6629
KJV,Exodus,3,Exodus3:1,PHRASE,to the backside,H310
KJV,Exodus,3,Exodus3:1,PHRASE,"of the desert,",H4057
KJV,Exodus,3,Exodus3:1,PHRASE,and came,H935
KJV,Exodus,3,Exodus3:1,WORD,to,H413
KJV,Exodus,3,Exodus3:1,PHRASE,the mountain,H2022
KJV,Exodus,3,Exodus3:1,PHRASE,"of God,",H430
KJV,Exodus,3,Exodus3:1,WORD,[even],
KJV,Exodus,3,Exodus3:1,PHRASE,to Horeb.,H2722
KJV,Exodus,3,Exodus3:2,WORD,And,H7200
KJV,Exodus,3,Exodus3:2,PHRASE,the angel,H4397
KJV,Exodus,3,Exodus3:2,PHRASE,of the LORD,H3068
KJV,Exodus,3,Exodus3:2,WORD,appeared,H7200
KJV,Exodus,3,Exodus3:2,PHRASE,unto him,H413
KJV,Exodus,3,Exodus3:2,PHRASE,in a flame,H3827
KJV,Exodus,3,Exodus3:2,PHRASE,of fire,H784
KJV,Exodus,3,Exodus3:2,PHRASE,out of the midst,H8432
KJV,Exodus,3,Exodus3:2,PHRASE,of a bush:,H5572
KJV,Exodus,3,Exodus3:2,PHRASE,"and he looked,",H7200
KJV,Exodus,3,Exodus3:2,PHRASE,"and, behold,",H2009
KJV,Exodus,3,Exodus3:2,PHRASE,the bush,H5572
KJV,Exodus,3,Exodus3:2,WORD,burned,H1197
KJV,Exodus,3,Exodus3:2,PHRASE,"with fire,",H784
KJV,Exodus,3,Exodus3:2,PHRASE,and the bush,H5572
KJV,Exodus,3,Exodus3:2,WORD,[was],
KJV,Exodus,3,Exodus3:2,WORD,not,H369
KJV,Exodus,3,Exodus3:2,WORD,consumed.,H398
KJV,Exodus,3,Exodus3:3,WORD,And,H559
KJV,Exodus,3,Exodus3:3,WORD,Moses,H4872
KJV,Exodus,3,Exodus3:3,WORD,"said,",H559
KJV,Exodus,3,Exodus3:3,PHRASE,I will,H5493
KJV,Exodus,3,Exodus3:3,WORD,now,H4994
KJV,Exodus,3,Exodus3:3,PHRASE,"turn aside,",H5493
KJV,Exodus,3,Exodus3:3,PHRASE,and see,H7200
KJV,Exodus,3,Exodus3:3,WORD,this,H2088
KJV,Exodus,3,Exodus3:3,WORD,great,H1419
KJV,Exodus,3,Exodus3:3,WORD,"sight,",H4758
KJV,Exodus,3,Exodus3:3,WORD,why,H4069
KJV,Exodus,3,Exodus3:3,PHRASE,the bush,H5572
KJV,Exodus,3,Exodus3:3,WORD,is,H1197
KJV,Exodus,3,Exodus3:3,WORD,not,H3808
KJV,Exodus,3,Exodus3:3,WORD,burnt.,H1197
KJV,Exodus,3,Exodus3:4,PHRASE,And when,H7200
KJV,Exodus,3,Exodus3:4,PHRASE,the LORD,H3068
KJV,Exodus,3,Exodus3:4,WORD,saw,H7200
KJV,Exodus,3,Exodus3:4,WORD,that,H3588
KJV,Exodus,3,Exodus3:4,PHRASE,he turned aside,H5493
KJV,Exodus,3,Exodus3:4,PHRASE,"to see,",H7200
KJV,Exodus,3,Exodus3:4,WORD,God,H430
KJV,Exodus,3,Exodus3:4,WORD,called,H7121
KJV,Exodus,3,Exodus3:4,PHRASE,unto him,H413
KJV,Exodus,3,Exodus3:4,PHRASE,out of the midst,H8432
KJV,Exodus,3,Exodus3:4,PHRASE,"of the bush,",H5572
KJV,Exodus,3,Exodus3:4,PHRASE,"and said,",H559
KJV,Exodus,3,Exodus3:4,WORD,"Moses,",H4872
KJV,Exodus,3,Exodus3:4,WORD,Moses.,H4872
KJV,Exodus,3,Exodus3:4,PHRASE,"And he said,",H559
KJV,Exodus,3,Exodus3:4,WORD,Here,H2009
KJV,Exodus,3,Exodus3:4,WORD,[am],
KJV,Exodus,3,Exodus3:4,WORD,I.,H2009
KJV,Exodus,3,Exodus3:5,PHRASE,"And he said,",H559
KJV,Exodus,3,Exodus3:5,WORD,Draw,H7126
KJV,Exodus,3,Exodus3:5,WORD,not,H408
KJV,Exodus,3,Exodus3:5,WORD,nigh,H7126
KJV,Exodus,3,Exodus3:5,WORD,hither:,H1988
KJV,Exodus,3,Exodus3:5,WORD,put,H5394
KJV,Exodus,3,Exodus3:5,WORD,off,H5921
KJV,Exodus,3,Exodus3:5,PHRASE,thy shoes,H5275
KJV,Exodus,3,Exodus3:5,PHRASE,from off,H5921
KJV,Exodus,3,Exodus3:5,PHRASE,"thy feet,",H7272
KJV,Exodus,3,Exodus3:5,WORD,for,H3588
KJV,Exodus,3,Exodus3:5,PHRASE,the place,H4725
KJV,Exodus,3,Exodus3:5,WORD,whereon,H834
KJV,Exodus,3,Exodus3:5,WORD,thou,H859
KJV,Exodus,3,Exodus3:5,WORD,standest,H5975
KJV,Exodus,3,Exodus3:5,WORD,[is],
KJV,Exodus,3,Exodus3:5,WORD,holy,H6944
KJV,Exodus,3,Exodus3:5,WORD,ground.,H127
KJV,Exodus,3,Exodus3:6,PHRASE,"Moreover he said,",H559
KJV,Exodus,3,Exodus3:6,WORD,I,H595
KJV,Exodus,3,Exodus3:6,WORD,[am],
KJV,Exodus,3,Exodus3:6,PHRASE,the God,H430
KJV,Exodus,3,Exodus3:6,PHRASE,"of thy father,",H1
KJV,Exodus,3,Exodus3:6,PHRASE,the God,H430
KJV,Exodus,3,Exodus3:6,PHRASE,"of Abraham,",H85
KJV,Exodus,3,Exodus3:6,PHRASE,the God,H430
KJV,Exodus,3,Exodus3:6,PHRASE,"of Isaac,",H3327
KJV,Exodus,3,Exodus3:6,PHRASE,and the God,H430
KJV,Exodus,3,Exodus3:6,PHRASE,of Jacob.,H3290
KJV,Exodus,3,Exodus3:6,WORD,And,H5641
KJV,Exodus,3,Exodus3:6,WORD,Moses,H4872
KJV,Exodus,3,Exodus3:6,WORD,hid,H5641
KJV,Exodus,3,Exodus3:6,PHRASE,his face;,H6440
KJV,Exodus,3,Exodus3:6,WORD,for,H3588
KJV,Exodus,3,Exodus3:6,PHRASE,he was afraid,H3372
KJV,Exodus,3,Exodus3:6,PHRASE,to look,H5027
KJV,Exodus,3,Exodus3:6,WORD,upon,H413
KJV,Exodus,3,Exodus3:6,WORD,God.,H430
KJV,Exodus,3,Exodus3:7,WORD,And,H559
KJV,Exodus,3,Exodus3:7,PHRASE,the LORD,H3068
KJV,Exodus,3,Exodus3:7,WORD,"said,",H559
KJV,Exodus,3,Exodus3:7,PHRASE,I have,H7200
KJV,Exodus,3,Exodus3:7,WORD,surely,H7200
KJV,Exodus,3,Exodus3:7,WORD,seen,H7200
KJV,Exodus,3,Exodus3:7,PHRASE,the affliction,H6040
KJV,Exodus,3,Exodus3:7,PHRASE,of my people,H5971
KJV,Exodus,3,Exodus3:7,WORD,which,H834
KJV,Exodus,3,Exodus3:7,WORD,[are],
KJV,Exodus,3,Exodus3:7,PHRASE,"in Egypt,",H4714
KJV,Exodus,3,Exodus3:7,WORD,and,H853
KJV,Exodus,3,Exodus3:7,PHRASE,have heard,H8085
KJV,Exodus,3,Exodus3:7,PHRASE,their cry,H6818
KJV,Exodus,3,Exodus3:7,PHRASE,by reason,H6440
KJV,Exodus,3,Exodus3:7,PHRASE,of their taskmasters;,H5065
KJV,Exodus,3,Exodus3:7,WORD,for,H3588
KJV,Exodus,3,Exodus3:7,PHRASE,I know,H3045
KJV,Exodus,3,Exodus3:7,PHRASE,their sorrows;,H4341
KJV,Exodus,3,Exodus3:8,PHRASE,And I am come down,H3381
KJV,Exodus,3,Exodus3:8,PHRASE,to deliver them,H5337
KJV,Exodus,3,Exodus3:8,PHRASE,out of the hand,H3027
KJV,Exodus,3,Exodus3:8,PHRASE,"of the Egyptians,",H4714
KJV,Exodus,3,Exodus3:8,PHRASE,and to bring them up,H5927
KJV,Exodus,3,Exodus3:8,PHRASE,out of,H4480
KJV,Exodus,3,Exodus3:8,WORD,that,H1931
KJV,Exodus,3,Exodus3:8,WORD,land,H776
KJV,Exodus,3,Exodus3:8,WORD,unto,H413
KJV,Exodus,3,Exodus3:8,WORD,a,H776
KJV,Exodus,3,Exodus3:8,WORD,good,H2896
KJV,Exodus,3,Exodus3:8,WORD,land,H776
KJV,Exodus,3,Exodus3:8,PHRASE,"and a large,",H7342
KJV,Exodus,3,Exodus3:8,WORD,unto,H413
KJV,Exodus,3,Exodus3:8,PHRASE,a land,H776
KJV,Exodus,3,Exodus3:8,WORD,flowing,H2100
KJV,Exodus,3,Exodus3:8,PHRASE,with milk,H2461
KJV,Exodus,3,Exodus3:8,PHRASE,and honey;,H1706
KJV,Exodus,3,Exodus3:8,WORD,unto,H413
KJV,Exodus,3,Exodus3:8,PHRASE,the place,H4725
KJV,Exodus,3,Exodus3:8,PHRASE,"of the Canaanites,",H3669
KJV,Exodus,3,Exodus3:8,PHRASE,"and the Hittites,",H2850
KJV,Exodus,3,Exodus3:8,PHRASE,"and the Amorites,",H567
KJV,Exodus,3,Exodus3:8,PHRASE,"and the Perizzites,",H6522
KJV,Exodus,3,Exodus3:8,PHRASE,"and the Hivites,",H2340
KJV,Exodus,3,Exodus3:8,PHRASE,and the Jebusites.,H2983
KJV,Exodus,3,Exodus3:9,PHRASE,"Now therefore,",H6258
KJV,Exodus,3,Exodus3:9,WORD,"behold,",H2009
KJV,Exodus,3,Exodus3:9,PHRASE,the cry,H6818
KJV,Exodus,3,Exodus3:9,PHRASE,of the children,H1121
KJV,Exodus,3,Exodus3:9,PHRASE,of Israel,H3478
KJV,Exodus,3,Exodus3:9,PHRASE,is come,H935
KJV,Exodus,3,Exodus3:9,PHRASE,unto me:,H413
KJV,Exodus,3,Exodus3:9,WORD,and,H1571
KJV,Exodus,3,Exodus3:9,PHRASE,I have,H7200
KJV,Exodus,3,Exodus3:9,WORD,also,H1571
KJV,Exodus,3,Exodus3:9,WORD,seen,H7200
KJV,Exodus,3,Exodus3:9,PHRASE,the oppression,H3906
KJV,Exodus,3,Exodus3:9,WORD,wherewith,H834
KJV,Exodus,3,Exodus3:9,PHRASE,the Egyptians,H4714
KJV,Exodus,3,Exodus3:9,WORD,oppress,H3905
KJV,Exodus,3,Exodus3:9,WORD,them.,H853
KJV,Exodus,3,Exodus3:10,WORD,Come,H3212
KJV,Exodus,3,Exodus3:10,PHRASE,"now therefore,",H6258
KJV,Exodus,3,Exodus3:10,PHRASE,and I will send thee,H7971
KJV,Exodus,3,Exodus3:10,WORD,unto,H413
KJV,Exodus,3,Exodus3:10,WORD,"Pharaoh,",H6547
KJV,Exodus,3,Exodus3:10,PHRASE,that thou mayest bring forth,H3318
KJV,Exodus,3,Exodus3:10,PHRASE,my people,H5971
KJV,Exodus,3,Exodus3:10,PHRASE,the children,H1121
KJV,Exodus,3,Exodus3:10,PHRASE,of Israel,H3478
KJV,Exodus,3,Exodus3:10,PHRASE,out of Egypt.,H4714
KJV,Exodus,3,Exodus3:11,WORD,And,H559
KJV,Exodus,3,Exodus3:11,WORD,Moses,H4872
KJV,Exodus,3,Exodus3:11,WORD,said,H559
KJV,Exodus,3,Exodus3:11,WORD,unto,H413
KJV,Exodus,3,Exodus3:11,WORD,"God,",H430
KJV,Exodus,3,Exodus3:11,WORD,Who,H4310
KJV,Exodus,3,Exodus3:11,WORD,[am],
KJV,Exodus,3,Exodus3:11,WORD,"I,",H595
KJV,Exodus,3,Exodus3:11,WORD,that,H3588
KJV,Exodus,3,Exodus3:11,PHRASE,I should go,H3212
KJV,Exodus,3,Exodus3:11,WORD,unto,H413
KJV,Exodus,3,Exodus3:11,WORD,"Pharaoh,",H6547
KJV,Exodus,3,Exodus3:11,PHRASE,and that,H3588
KJV,Exodus,3,Exodus3:11,PHRASE,I should bring forth,H3318
KJV,Exodus,3,Exodus3:11,PHRASE,the children,H1121
KJV,Exodus,3,Exodus3:11,PHRASE,of Israel,H3478
KJV,Exodus,3,Exodus3:11,PHRASE,out of Egypt?,H4714
KJV,Exodus,3,Exodus3:12,PHRASE,"And he said,",H559
KJV,Exodus,3,Exodus3:12,WORD,Certainly,H3588
KJV,Exodus,3,Exodus3:12,PHRASE,I will be,H1961
KJV,Exodus,3,Exodus3:12,PHRASE,with thee;,H5973
KJV,Exodus,3,Exodus3:12,PHRASE,and this,H2088
KJV,Exodus,3,Exodus3:12,PHRASE,[shall be],
KJV,Exodus,3,Exodus3:12,PHRASE,a token,H226
KJV,Exodus,3,Exodus3:12,PHRASE,"unto thee,",
KJV,Exodus,3,Exodus3:12,WORD,that,H3588
KJV,Exodus,3,Exodus3:12,WORD,I,H595
KJV,Exodus,3,Exodus3:12,PHRASE,have sent thee:,H7971
KJV,Exodus,3,Exodus3:12,PHRASE,When thou hast brought forth,H3318
KJV,Exodus,3,Exodus3:12,PHRASE,the people,H5971
KJV,Exodus,3,Exodus3:12,PHRASE,"out of Egypt,",H4714
KJV,Exodus,3,Exodus3:12,PHRASE,ye shall serve,H5647
KJV,Exodus,3,Exodus3:12,WORD,God,H430
KJV,Exodus,3,Exodus3:12,WORD,upon,H5921
KJV,Exodus,3,Exodus3:12,WORD,this,H2088
KJV,Exodus,3,Exodus3:12,WORD,mountain.,H2022
KJV,Exodus,3,Exodus3:13,WORD,And,H559
KJV,Exodus,3,Exodus3:13,WORD,Moses,H4872
KJV,Exodus,3,Exodus3:13,WORD,said,H559
KJV,Exodus,3,Exodus3:13,WORD,unto,H413
KJV,Exodus,3,Exodus3:13,WORD,"God,",H430
KJV,Exodus,3,Exodus3:13,WORD,"Behold,",H2009
KJV,Exodus,3,Exodus3:13,WORD,[when],
KJV,Exodus,3,Exodus3:13,WORD,I,H595
KJV,Exodus,3,Exodus3:13,WORD,come,H935
KJV,Exodus,3,Exodus3:13,WORD,unto,H413
KJV,Exodus,3,Exodus3:13,PHRASE,the children,H1121
KJV,Exodus,3,Exodus3:13,PHRASE,"of Israel,",H3478
KJV,Exodus,3,Exodus3:13,PHRASE,and shall say,H559
KJV,Exodus,3,Exodus3:13,PHRASE,"unto them,",
KJV,Exodus,3,Exodus3:13,PHRASE,The God,H430
KJV,Exodus,3,Exodus3:13,PHRASE,of your fathers,H1
KJV,Exodus,3,Exodus3:13,PHRASE,hath sent me,H7971
KJV,Exodus,3,Exodus3:13,PHRASE,unto you;,H413
KJV,Exodus,3,Exodus3:13,PHRASE,and they shall say,H559
KJV,Exodus,3,Exodus3:13,PHRASE,"to me,",H589
KJV,Exodus,3,Exodus3:13,WORD,What,H4100
KJV,Exodus,3,Exodus3:13,WORD,[is],
KJV,Exodus,3,Exodus3:13,PHRASE,his name?,H8034
KJV,Exodus,3,Exodus3:13,WORD,what,H4100
KJV,Exodus,3,Exodus3:13,PHRASE,shall I say,H559
KJV,Exodus,3,Exodus3:13,PHRASE,unto them?,H413
KJV,Exodus,3,Exodus3:14,WORD,And,H559
KJV,Exodus,3,Exodus3:14,WORD,God,H430
KJV,Exodus,3,Exodus3:14,WORD,said,H559
KJV,Exodus,3,Exodus3:14,WORD,unto,H413
